"","ID","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Number","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"1828287","A-1828287",2,"2020-12-23 10:30:00","2020-12-23 13:35:00",43.013367,-76.138598,43.002857,-76.13493,0.749,"Stationary traffic on I-81 S from State St/Exit 17 (I-81) to I-481/Exit 17 (I-81) due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-12-23 10:54:00",34,27,67,29.82,10,"E",9,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"1835226","A-1835226",2,"2020-09-15 21:43:30.000000000","2020-09-16 02:17:26.000000000",43.039809,-76.142345,43.013689,-76.138775,1.814,"Stationary traffic on I-81 from Colvin St (I-81) to State St/Exit 17 (I-81) due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-09-15 21:54:00",52,52,80,29.75,10,"ESE",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1836184","A-1836184",2,"2020-10-30 06:06:18.000000000","2020-10-30 08:09:32.000000000",43.054078,-76.15434,43.051288,-76.14888,0.336,"Crash on I-690 eastbound before I-81 Southbound (Syracuse) right lane closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2020-10-30 05:54:00",39,34,82,29.43,10,"NNW",7,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"1839563","A-1839563",4,"2020-11-30 18:55:50","2020-11-30 20:20:11",43.05217,-76.125658,43.052665,-76.124022,0.089,"Incident on I-690 EB near TEALL AVE Road closed. Take alternate route.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-11-30 18:54:00",48,45,89,28.88,10,"W",6,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1841800","A-1841800",2,"2020-09-15 21:43:30.000000000","2020-09-16 01:13:30.000000000",43.037276,-76.142275,43.02371,-76.140271,0.943,"Slow traffic on I-81 from Adams St/Exit 18 (I-81) to State St/Exit 17 (I-81) due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-09-15 21:54:00",52,52,80,29.75,10,"ESE",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1843258","A-1843258",2,"2020-11-25 00:04:16","2020-11-25 00:52:10",43.063411,-76.159082,43.052475,-76.150545,0.87,"Stationary traffic on I-81 S from NY-298/Bear St (I-81) to I-690 (I-81) due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2020-11-25 00:54:00",33,25,78,29.79,10,"E",10,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1844253","A-1844253",2,"2020-11-25 06:38:00","2020-11-25 07:43:30",43.054462,-76.158472,43.051319,-76.143837,0.77,"Stationary traffic on I-690 E from Geddes St/Exit 10 (I-690) to I-81 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2020-11-25 06:54:00",41,38,57,29.71,10,"VAR",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"1844320","A-1844320",2,"2020-12-23 01:07:01","2020-12-23 01:47:12",43.056695,-76.108809,43.058986,-76.097393,0.598,"Slow traffic on I-690 E from Teall Ave/Exit 14 (I-690) to NY-635/Thompson Rd/Exit 16N-16S-17 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13206","US","US/Eastern","KSYR","2020-12-23 00:54:00",32,27,61,29.77,10,"W",5,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1844624","A-1844624",2,"2020-11-13 00:02:28","2020-11-13 01:25:56",43.089838,-76.166892,43.089231,-76.167415,0.05,"Incident on I-81 SB near 7TH NORTH ST Road closed. Take alternate route.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2020-11-13 00:54:00",29,29,89,29.64,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1844876","A-1844876",2,"2020-10-20 22:20:47","2020-10-21 01:39:13",43.055853,-76.170428,43.056242,-76.170416,0.027,"Crash on I-690 westbound just past Exit 10 - Geddes Street (Syracuse) left lane closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2020-10-20 21:54:00",49,49,86,29.84,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1845384","A-1845384",2,"2020-09-19 03:08:19","2020-09-19 05:00:09",43.068959,-76.167401,43.070664,-76.168963,0.142,"Incident on I-81 NB near LIVERPOOL Road closed. Take alternate route.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2020-09-19 02:54:00",39,39,76,29.88,10,"NNW",3,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1848010","A-1848010",4,"2020-12-01 00:56:45","2020-12-01 05:32:05",43.112755,-76.146447,43.113171,-76.146326,0.029,"Incident on US-11 NB near S BAY RD Road closed. Take alternate route.",3499," Brewerton Rd","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2020-12-01 00:54:00",45,41,86,28.95,6,"SW",7,0,"Light Drizzle","False","False","False","False","False","False","False","False","False","False","False","True","False","Night","Night","Night","Night"
"1848028","A-1848028",2,"2020-12-08 17:44:12","2020-12-08 19:25:17",43.106542,-76.15125,43.096932,-76.16026,0.805,"Incident on I-81 SB near US-11 Expect long delays.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2020-12-08 17:54:00",25,25,78,29.41,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"1849470","A-1849470",4,"2020-12-25 03:50:34","2020-12-25 05:12:53",43.050093,-76.143855,43.04865,-76.142862,0.112,"Incident on I-81 SB near I-690 Road closed. Take alternate route.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2020-12-25 03:54:00",44,41,89,28.88,10,"SSW",6,0.15,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","True","False","Night","Night","Night","Night"
"1850492","A-1850492",2,"2020-10-10 20:21:13","2020-10-10 22:06:15",43.055967,-76.232832,43.060217,-76.235852,0.331,"Incident on NY-695 NB near HORAN RD Left lane blocked.",NA,"NY-695 N","R","Syracuse","Onondaga","NY","13219","US","US/Eastern","KSYR","2020-10-10 19:54:00",68,68,76,29.39,10,"WNW",21,0,"Cloudy / Windy","False","False","True","False","True","False","True","False","False","False","False","False","False","Night","Night","Night","Night"
"1854194","A-1854194",3,"2020-08-03 15:28:38","2020-08-03 16:13:38",43.04258,-76.15466,43.04258,-76.15466,0,"At W Adams St - Accident.",297," W Adams St","L","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2020-08-03 15:54:00",81,81,52,29.56,10,"VAR",6,0,"Partly Cloudy","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"1854637","A-1854637",2,"2020-10-09 16:34:41","2020-10-09 19:28:18",43.078755,-76.177943,43.096415,-76.200663,1.674,"Crash on NY 370 westbound between Park Street; Ramp (Syracuse) and Oswego Street (Salina) left lane closed",NA,"NY-370","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2020-10-09 16:54:00",66,66,42,29.59,10,"SSW",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"1856860","A-1856860",2,"2020-09-24 17:43:30","2020-09-24 18:54:30",43.05165,-76.146142,43.054402,-76.156402,0.552,"Queuing traffic on I-690 from Teall Ave/Exit 14 (I-690) to Genesee St/West St/Exit 11-12 (I-690) due to accident.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2020-09-24 17:54:00",73,73,64,29.49,10,"CALM",0,0,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"1862124","A-1862124",2,"2020-11-17 00:41:07","2020-11-17 02:51:56",43.085149,-76.22912,43.081069,-76.2217,0.469,"Crash on I-690 eastbound before Exit 6 - NY 695 (Geddes) left lane closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2020-11-17 00:54:00",39,33,57,29.48,10,"WSW",9,0,"Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1864928","A-1864928",2,"2020-12-20 10:08:12","2020-12-20 13:15:02",43.056482,-76.109794,43.051602,-76.136074,1.369,"Crash on I-690 westbound Exit 14 - Teall Avenue (Syracuse) 2 Left lanes of 3 lanes closed",NA,"I-690 W","R","Syracuse","Onondaga","NY","13206","US","US/Eastern","KSYR","2020-12-20 09:54:00",32,25,75,29.56,10,"ESE",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"1866497","A-1866497",2,"2020-10-13 18:40:23","2020-10-13 20:53:18",43.095899,-76.167536,43.095549,-76.170046,0.129,"Crash on I-90 - NYS Thruway westbound at After Exit 36 (I-90) - Syracuse (I-81) starting 11:40 AM 10/13/2020 [CARS CAD-202870150]",98," Sherwood Ln","R","Syracuse","Onondaga","NY","13212-4232","US","US/Eastern","KSYR","2020-10-13 18:54:00",52,52,74,29.5,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"1867009","A-1867009",2,"2020-11-30 18:50:00","2020-11-30 20:54:30",43.051489,-76.140575,43.051485,-76.128961,0.586,"Slow traffic on I-690 E from Genesee St/West St/Exit 11-12 (I-690) to Teall Ave/Exit 14 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13203","US","US/Eastern","KSYR","2020-11-30 18:54:00",48,45,89,28.88,10,"W",6,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1868461","A-1868461",2,"2020-12-17 01:42:47","2020-12-17 03:06:39",43.009425,-76.136037,43.007145,-76.129837,0.351,"Crash on I-81 southbound ramp to (Syracuse) to northbound I-481 at City of Syracuse; Town of Onondaga Line (Onondaga) 1 Left lane of 2 lanes closed",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-12-17 01:54:00",19,5,81,29.58,1,"ENE",15,0.03,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1871658","A-1871658",2,"2020-11-20 01:49:17","2020-11-20 03:30:53",43.009425,-76.136037,43.002855,-76.134917,0.457,"Incident on I-81 SB near I-481 Left lane blocked.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-11-20 01:54:00",52,52,38,29.69,10,"SW",10,0,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1872083","A-1872083",2,"2020-10-18 00:04:34","2020-10-18 02:08:02",43.056695,-76.108809,43.059464,-76.091753,0.882,"Crash on I-690 eastbound just past Exit 15 - Midler Avenue (Syracuse) left and center lanes closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13206","US","US/Eastern","KSYR","2020-10-18 00:54:00",39,36,76,29.89,10,"E",5,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1876435","A-1876435",2,"2020-09-25 19:01:30","2020-09-25 19:59:30",43.068798,-76.167472,43.065098,-76.160982,0.416,"Slow traffic on I-81 from NY-370/Park St/Exit 23-24 (I-81) to NY-298/Bear St (I-81) due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13204","US","US/Eastern","KSYR","2020-09-25 18:54:00",72,72,64,29.57,10,"E",3,0,"Fair","False","False","False","True","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"1876757","A-1876757",2,"2020-11-13 18:46:34","2020-11-13 20:01:30",43.031435,-76.141956,43.038824,-76.142045,0.511,"Stationary traffic on I-81 N from Colvin St (I-81) to Adams St/Exit 18 (I-81) due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-11-13 18:54:00",46,42,73,29.55,10,"W",8,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1877561","A-1877561",4,"2020-09-12 04:58:09","2020-09-12 13:07:21",43.038824,-76.142045,43.047699,-76.142473,0.614,"Incident on I-81 NB near ADAMS ST Road closed. Take alternate route.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-09-12 04:54:00",45,45,90,29.84,10,"E",3,0,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1880440","A-1880440",2,"2020-12-17 01:41:21","2020-12-17 02:27:53",43.009425,-76.136037,43.007145,-76.129837,0.351,"Slow traffic from exit [16A] to I-481 N due to accident.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-12-17 01:54:00",19,5,81,29.58,1,"ENE",15,0.03,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1880447","A-1880447",2,"2020-09-19 03:08:19","2020-09-19 04:39:11",43.068959,-76.167401,43.070664,-76.168963,0.142,"Incident on I-81 NB near LIVERPOOL Road closed. Take alternate route.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13208","US","US/Eastern","KSYR","2020-09-19 02:54:00",39,39,76,29.88,10,"NNW",3,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1883300","A-1883300",2,"2020-12-23 00:50:44","2020-12-23 03:01:45",43.05749,-76.10503,43.05904,-76.08831,0.851,"Crash on I-690 eastbound just past Exit 15 - Midler Avenue (Syracuse) 1 Right lane of 3 lanes closed",NA,"I-690 E","R","Syracuse","Onondaga","NY","13206","US","US/Eastern","KSYR","2020-12-23 00:54:00",32,27,61,29.77,10,"W",5,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1885956","A-1885956",2,"2020-09-24 17:43:30","2020-09-24 18:07:00",43.05145,-76.14594,43.054175,-76.153688,0.434,"Slow traffic on I-690 W from I-81 N to exit [11] due to accident.",NA,"I-81 N","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2020-09-24 17:54:00",73,73,64,29.49,10,"CALM",0,0,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"1886474","A-1886474",2,"2020-12-22 23:17:01","2020-12-23 00:30:07",43.05749,-76.10503,43.05904,-76.08831,0.851,"Slow traffic on I-690 E from Midler Ave/Exit 15 (I-690) to NY-635/Thompson Rd/Exit 16N-16S-17 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13206","US","US/Eastern","KSYR","2020-12-22 22:54:00",33,24,59,29.75,10,"NW",12,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1891316","A-1891316",2,"2020-10-30 05:56:00","2020-10-30 07:09:00",43.054145,-76.155217,43.051693,-76.149858,0.319,"Slow traffic on I-690 from Geddes St/Exit 10 (I-690) to I-81 (I-690) due to accident.",NA,"I-690 E","R","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR","2020-10-30 05:54:00",39,34,82,29.43,10,"NNW",7,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1891550","A-1891550",2,"2020-12-08 17:44:12","2020-12-08 20:18:59",43.097852,-76.158953,43.106692,-76.150753,0.738,"Crash on I-81 southbound at Exit 26 - US 11; Mattydale (Salina) right and center lanes closed",NA,"I-81 N","R","Syracuse","Onondaga","NY","13212","US","US/Eastern","KSYR","2020-12-08 17:54:00",25,25,78,29.41,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"1896771","A-1896771",2,"2020-10-03 23:13:37","2020-10-04 01:03:44",43.087531,-76.230772,43.106171,-76.247682,1.545,"Stationary traffic on I-690 from NY-695/Exit 6 (I-690) to NY-690/Van Vleck Rd/Exit 5 (I-690) due to accident.",NA,"I-690 W","R","Syracuse","Onondaga","NY","13209","US","US/Eastern","KSYR","2020-10-03 22:54:00",46,44,79,29.8,10,"ESE",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"1897769","A-1897769",2,"2020-11-26 22:46:37","2020-11-27 01:11:38",43.019855,-76.140531,43.016717,-76.140011,0.218,"Incident on I-81 SB near BRIGHTON AVE Right lane blocked. Expect delays.",NA,"I-81 S","R","Syracuse","Onondaga","NY","13210","US","US/Eastern","KSYR","2020-11-26 22:54:00",51,51,83,29.59,10,"W",6,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
